season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type
1,1,Joey McIntyre,0.183,1,0,0.19117990902153498,S1-2_rank
1,1,John O'Hurley,0.183,1,0,0.18420009985184238,S1-2_rank
1,1,Rachel Hunter,0.183,1,0,0.14502504021185397,S1-2_rank
1,1,Evander Holyfield,0.165,4,0,0.17825943245351358,S1-2_rank
1,1,Trista Sutter,0.165,4,0,0.11713540630222857,S1-2_rank
1,1,Kelly Monaco,0.119,6,0,0.18420011215902654,S1-2_rank
1,2,John O'Hurley,0.215,1,0,0.18992843129312909,S1-2_rank
1,2,Rachel Hunter,0.198,2,0,0.1387975391483271,S1-2_rank
1,2,Joey McIntyre,0.174,3,0,0.19876784308300702,S1-2_rank
1,2,Trista Sutter,0.157,4,1,0.10022912952296324,S1-2_rank
1,2,Kelly Monaco,0.14,5,0,0.1899284373155447,S1-2_rank
1,2,Evander Holyfield,0.116,6,0,0.18234861963702886,S1-2_rank
1,3,Rachel Hunter,0.245,1,0,0.14125637843708638,S1-2_rank
1,3,John O'Hurley,0.226,2,0,0.2239112366487869,S1-2_rank
1,3,Joey McIntyre,0.208,3,0,0.2371655021409098,S1-2_rank
1,3,Kelly Monaco,0.198,4,0,0.22391123137230354,S1-2_rank
1,3,Evander Holyfield,0.123,5,1,0.17375565140091342,S1-2_rank
1,4,Kelly Monaco,0.283,1,0,0.2791669758959248,S1-2_rank
1,4,Rachel Hunter,0.272,2,1,0.14195450263499237,S1-2_rank
1,4,John O'Hurley,0.228,3,0,0.2791669983343196,S1-2_rank
1,4,Joey McIntyre,0.217,4,0,0.2997115231347632,S1-2_rank
1,5,John O'Hurley,0.37,1,0,0.3659718893152155,S1-2_rank
1,5,Kelly Monaco,0.322,2,0,0.3659718655402639,S1-2_rank
1,5,Joey McIntyre,0.308,3,1,0.26805624514452053,S1-2_rank
1,6,Kelly Monaco,0.505,1,0,0.49999999539348416,S1-2_rank
1,6,John O'Hurley,0.495,2,0,0.500000004606516,S1-2_rank
2,1,Drew Lachey,0.123,1,0,0.10610361826792715,S1-2_rank
2,1,Giselle Fernandez,0.118,2,0,0.08470181240691786,S1-2_rank
2,1,Tatum O'Neal,0.118,2,0,0.09258040975555223,S1-2_rank
2,1,Stacy Keibler,0.113,4,0,0.10610362888260871,S1-2_rank
2,1,Jerry Rice,0.108,5,0,0.10610362800500536,S1-2_rank
2,1,Tia Carrere,0.103,6,0,0.10070186036507442,S1-2_rank
2,1,Lisa Rinna,0.097,7,0,0.10253094692518946,S1-2_rank
2,1,George Hamilton,0.092,8,0,0.10174311217426732,S1-2_rank
2,1,Kenny Mayne,0.067,9,1,0.08412206277061357,S1-2_rank
2,1,Master P,0.062,10,0,0.11530892044684404,S1-2_rank
2,2,Stacy Keibler,0.145,1,0,0.11771100959882115,S1-2_rank
2,2,Drew Lachey,0.135,2,0,0.11771100191726695,S1-2_rank
2,2,Giselle Fernandez,0.12,3,0,0.08504523097580118,S1-2_rank
2,2,Jerry Rice,0.115,4,0,0.1177110079589525,S1-2_rank
2,2,George Hamilton,0.11,5,0,0.1112522487288511,S1-2_rank
2,2,Tia Carrere,0.11,5,0,0.10969665586935666,S1-2_rank
2,2,Lisa Rinna,0.1,7,0,0.11242575206331981,S1-2_rank
2,2,Tatum O'Neal,0.085,8,1,0.09737086401490229,S1-2_rank
2,2,Master P,0.08,9,0,0.1310762288727284,S1-2_rank
2,3,Drew Lachey,0.148,1,0,0.13401321613652115,S1-2_rank
2,3,Stacy Keibler,0.148,1,0,0.13401322191053608,S1-2_rank
2,3,Tia Carrere,0.143,3,0,0.11986061858971325,S1-2_rank
2,3,Lisa Rinna,0.137,4,0,0.12471842209044993,S1-2_rank
2,3,George Hamilton,0.121,5,0,0.12263459673738096,S1-2_rank
2,3,Giselle Fernandez,0.121,5,1,0.07383101221673763,S1-2_rank
2,3,Jerry Rice,0.104,7,0,0.13401322125676518,S1-2_rank
2,3,Master P,0.077,8,0,0.1569156910618959,S1-2_rank
2,4,Drew Lachey,0.177,1,0,0.1535041449722562,S1-2_rank
2,4,Lisa Rinna,0.165,2,0,0.13578594860969753,S1-2_rank
2,4,Stacy Keibler,0.165,2,0,0.15350414365203302,S1-2_rank
2,4,Tia Carrere,0.158,4,0,0.12636362124594436,S1-2_rank
2,4,Jerry Rice,0.152,5,0,0.15350414742814536,S1-2_rank
2,4,George Hamilton,0.133,6,0,0.13175771979096057,S1-2_rank
2,4,Master P,0.051,7,1,0.1455802743009631,S1-2_rank
2,5,Stacy Keibler,0.199,1,0,0.18698048877828938,S1-2_rank
2,5,Drew Lachey,0.179,2,0,0.18698050768766453,S1-2_rank
2,5,Lisa Rinna,0.166,3,0,0.15470651083237397,S1-2_rank
2,5,George Hamilton,0.159,4,0,0.14722812523463052,S1-2_rank
2,5,Jerry Rice,0.152,5,0,0.18698050275004058,S1-2_rank
2,5,Tia Carrere,0.146,6,1,0.1371238647170008,S1-2_rank
2,6,Drew Lachey,0.226,1,0,0.22520259709228002,S1-2_rank
2,6,Stacy Keibler,0.226,1,0,0.22520256038755876,S1-2_rank
2,6,Lisa Rinna,0.203,3,0,0.16889906857362694,S1-2_rank
2,6,George Hamilton,0.173,4,1,0.15549320340095707,S1-2_rank
2,6,Jerry Rice,0.173,4,0,0.2252025705455772,S1-2_rank
2,7,Drew Lachey,0.27,1,0,0.27367952686364805,S1-2_rank
2,7,Stacy Keibler,0.27,1,0,0.273679486158243,S1-2_rank
2,7,Lisa Rinna,0.26,3,1,0.1789615089213646,S1-2_rank
2,7,Jerry Rice,0.201,4,0,0.2736794780567443,S1-2_rank
2,8,Drew Lachey,0.344,1,0,0.3333333699837746,S1-2_rank
2,8,Stacy Keibler,0.34,2,0,0.33333333057766845,S1-2_rank
2,8,Jerry Rice,0.316,3,0,0.3333332994385569,S1-2_rank
3,1,Mario Lopez,0.123,1,0,0.09704788351089419,S3-27_percent
3,1,Emmitt Smith,0.113,2,0,0.09704739285153023,S3-27_percent
3,1,Vivica A. Fox,0.104,3,0,0.08851550905957192,S3-27_percent
3,1,Willa Ford,0.104,3,0,0.09025058088071508,S3-27_percent
3,1,Joey Lawrence,0.099,5,0,0.09443148466600783,S3-27_percent
3,1,Monique Coleman,0.09,6,0,0.09409363716144996,S3-27_percent
3,1,Shanna Moakler,0.085,7,0,0.0854312276099397,S3-27_percent
3,1,Harry Hamlin,0.08,8,0,0.08870268691132685,S3-27_percent
3,1,Jerry Springer,0.075,9,0,0.09377295948443086,S3-27_percent
3,1,Sara Evans,0.071,10,0,0.09204630913531639,S3-27_percent
3,1,Tucker Carlson,0.057,11,1,0.07866032872881701,S3-27_percent
3,2,Joey Lawrence,0.126,1,0,0.10356835786999935,S3-27_percent
3,2,Monique Coleman,0.113,2,0,0.10305149870074773,S3-27_percent
3,2,Emmitt Smith,0.104,3,0,0.10755109497410453,S3-27_percent
3,2,Vivica A. Fox,0.104,3,0,0.09441800350489538,S3-27_percent
3,2,Willa Ford,0.1,5,0,0.09712375630240201,S3-27_percent
3,2,Shanna Moakler,0.096,6,1,0.08956027001109297,S3-27_percent
3,2,Harry Hamlin,0.091,7,0,0.09471082331097694,S3-27_percent
3,2,Mario Lopez,0.091,7,0,0.10755116574870678,S3-27_percent
3,2,Sara Evans,0.091,7,0,0.0999047595659814,S3-27_percent
3,2,Jerry Springer,0.083,10,0,0.10256027001109295,S3-27_percent
3,3,Monique Coleman,0.13,1,0,0.114683678976784,S3-27_percent
3,3,Vivica A. Fox,0.13,1,0,0.09861903676418697,S3-27_percent
3,3,Sara Evans,0.121,3,0,0.10888630423890458,S3-27_percent
3,3,Harry Hamlin,0.106,4,1,0.09917313646601268,S3-27_percent
3,3,Joey Lawrence,0.106,4,0,0.11562976706359074,S3-27_percent
3,3,Mario Lopez,0.106,4,0,0.12286551476061598,S3-27_percent
3,3,Willa Ford,0.106,4,0,0.10370826782992586,S3-27_percent
3,3,Jerry Springer,0.101,8,0,0.11356884512335166,S3-27_percent
3,3,Emmitt Smith,0.092,9,0,0.1228654487766276,S3-27_percent
3,4,Mario Lopez,0.146,1,0,0.1444294680647861,S3-27_percent
3,4,Willa Ford,0.141,2,0,0.10806662924020764,S3-27_percent
3,4,Joey Lawrence,0.136,3,0,0.13090527482810302,S3-27_percent
3,4,Emmitt Smith,0.121,4,0,0.14442924804506607,S3-27_percent
3,4,Monique Coleman,0.121,4,0,0.12912014011107922,S3-27_percent
3,4,Vivica A. Fox,0.121,4,1,0.09807799129530455,S3-27_percent
3,4,Jerry Springer,0.111,7,0,0.12689325712014868,S3-27_percent
3,4,Sara Evans,0.101,8,0,0.11807799129530468,S3-27_percent
3,5,Emmitt Smith,0.149,1,0,0.17347067482202166,S3-27_percent
3,5,Mario Lopez,0.149,1,0,0.17347079298021154,S3-27_percent
3,5,Monique Coleman,0.149,1,0,0.14543173682898428,S3-27_percent
3,5,Willa Ford,0.149,1,1,0.10540135710415073,S3-27_percent
3,5,Joey Lawrence,0.138,5,0,0.1487425002621444,S3-27_percent
3,5,Jerry Springer,0.133,6,0,0.14122255118250107,S3-27_percent
3,5,Sara Evans,0.133,6,1,0.11226038681998618,S3-27_percent
3,6,Mario Lopez,0.237,1,0,0.2300895663988274,S3-27_percent
3,6,Emmitt Smith,0.212,2,0,0.23008965855394103,S3-27_percent
3,6,Joey Lawrence,0.203,3,0,0.18646865223105238,S3-27_percent
3,6,Monique Coleman,0.195,4,0,0.18050671026100817,S3-27_percent
3,6,Jerry Springer,0.153,5,0,0.17284541255517094,S3-27_percent
3,7,Emmitt Smith,0.211,1,0,0.25056590949361857,S3-27_percent
3,7,Joey Lawrence,0.211,1,0,0.17754197848540654,S3-27_percent
3,7,Mario Lopez,0.207,3,0,0.2505665607604275,S3-27_percent
3,7,Monique Coleman,0.2,4,0,0.16730364945330373,S3-27_percent
3,7,Jerry Springer,0.17,5,1,0.15402190180724368,S3-27_percent
3,8,Mario Lopez,0.261,1,0,0.31419865199915764,S3-27_percent
3,8,Emmitt Smith,0.248,2,0,0.3141973875647427,S3-27_percent
3,8,Joey Lawrence,0.248,2,0,0.19454413755801764,S3-27_percent
3,8,Monique Coleman,0.243,4,1,0.17705982287808208,S3-27_percent
3,9,Emmitt Smith,0.333,1,0,0.39675010352784523,S3-27_percent
3,9,Joey Lawrence,0.333,1,1,0.20649856070837036,S3-27_percent
3,9,Mario Lopez,0.333,1,0,0.3967513357637843,S3-27_percent
3,10,Emmitt Smith,0.5,1,0,0.49999913275086344,S3-27_percent
3,10,Mario Lopez,0.5,1,0,0.5000008672491365,S3-27_percent
4,1,Joey Fatone,0.117,1,0,0.09302338904242537,S3-27_percent
4,1,Laila Ali,0.112,2,0,0.09302361099194772,S3-27_percent
4,1,Apolo Anton Ohno,0.102,3,0,0.0930237969988156,S3-27_percent
4,1,Ian Ziering,0.102,3,0,0.09213914526114192,S3-27_percent
4,1,Paulina Porizkova,0.092,5,0,0.08408257146922998,S3-27_percent
4,1,Shandi Finnessey,0.092,5,0,0.08660517294369961,S3-27_percent
4,1,Heather Mills,0.087,7,0,0.09081367568855653,S3-27_percent
4,1,John Ratzenberger,0.083,8,0,0.09186691518510186,S3-27_percent
4,1,Clyde Drexler,0.078,9,0,0.09338315021560872,S3-27_percent
4,1,Leeza Gibbons,0.073,10,0,0.08986687539862101,S3-27_percent
4,1,Billy Ray Cyrus,0.063,11,0,0.09217169680485174,S3-27_percent
4,2,Laila Ali,0.11,1,0,0.09419867398720805,S3-27_percent
4,2,Apolo Anton Ohno,0.106,2,0,0.09419900653577376,S3-27_percent
4,2,Heather Mills,0.098,3,0,0.09078609791052177,S3-27_percent
4,2,Joey Fatone,0.098,3,0,0.09419828428498786,S3-27_percent
4,2,Ian Ziering,0.09,5,0,0.09283658865377842,S3-27_percent
4,2,Billy Ray Cyrus,0.086,6,0,0.09288706204868874,S3-27_percent
4,2,John Ratzenberger,0.086,6,0,0.0924162801447558,S3-27_percent
4,2,Leeza Gibbons,0.086,6,0,0.08931553571218656,S3-27_percent
4,2,Paulina Porizkova,0.086,6,1,0.08020538916396527,S3-27_percent
4,2,Shandi Finnessey,0.082,10,0,0.0842053891639653,S3-27_percent
4,2,Clyde Drexler,0.073,11,0,0.09475169239416849,S3-27_percent
4,3,Heather Mills,0.11,1,0,0.09804594921418389,S3-27_percent
4,3,Ian Ziering,0.11,1,0,0.10193828614223413,S3-27_percent
4,3,Joey Fatone,0.11,1,0,0.10450531156469108,S3-27_percent
4,3,Leeza Gibbons,0.11,1,0,0.09523430097179832,S3-27_percent
4,3,Apolo Anton Ohno,0.106,5,0,0.10450603441642647,S3-27_percent
4,3,Billy Ray Cyrus,0.096,6,0,0.10203314265959218,S3-27_percent
4,3,Laila Ali,0.096,6,0,0.10450574190734273,S3-27_percent
4,3,Shandi Finnessey,0.096,6,1,0.08254429992706046,S3-27_percent
4,3,John Ratzenberger,0.092,9,0,0.1011426332696102,S3-27_percent
4,3,Clyde Drexler,0.073,10,0,0.10554429992706052,S3-27_percent
4,4,Joey Fatone,0.147,1,0,0.1173670288415101,S3-27_percent
4,4,Apolo Anton Ohno,0.137,2,0,0.11736775501209082,S3-27_percent
4,4,Ian Ziering,0.126,3,0,0.11235176652317336,S3-27_percent
4,4,Heather Mills,0.121,4,0,0.104670768905837,S3-27_percent
4,4,Billy Ray Cyrus,0.111,5,0,0.11253701597758649,S3-27_percent
4,4,Laila Ali,0.111,5,0,0.11736771956081538,S3-27_percent
4,4,John Ratzenberger,0.084,7,0,0.11078878516820673,S3-27_percent
4,4,Leeza Gibbons,0.084,7,1,0.09906381240555936,S3-27_percent
4,4,Clyde Drexler,0.079,9,0,0.10848534760522083,S3-27_percent
4,5,Apolo Anton Ohno,0.17,1,0,0.13487673863949212,S3-27_percent
4,5,Laila Ali,0.159,2,0,0.1348765292302221,S3-27_percent
4,5,Joey Fatone,0.142,3,0,0.13487630304631443,S3-27_percent
4,5,Ian Ziering,0.136,4,0,0.1252285106814657,S3-27_percent
4,5,Heather Mills,0.119,5,0,0.110218478668992,S3-27_percent
4,5,John Ratzenberger,0.102,6,0,0.12219781597909865,S3-27_percent
4,5,Billy Ray Cyrus,0.097,7,0,0.12558673253002614,S3-27_percent
4,5,Clyde Drexler,0.074,8,1,0.11213889122438887,S3-27_percent
4,6,Apolo Anton Ohno,0.165,1,0,0.15796250092572375,S3-27_percent
4,6,Laila Ali,0.165,1,0,0.15796239167299125,S3-27_percent
4,6,Joey Fatone,0.159,3,0,0.15796235556488353,S3-27_percent
4,6,Ian Ziering,0.141,4,0,0.1399714901333588,S3-27_percent
4,6,Heather Mills,0.135,5,1,0.11124813232080054,S3-27_percent
4,6,Billy Ray Cyrus,0.124,6,0,0.1406449970614416,S3-27_percent
4,6,John Ratzenberger,0.112,7,0,0.13424813232080052,S3-27_percent
4,7,Joey Fatone,0.191,1,0,0.1862804166701092,S3-27_percent
4,7,Laila Ali,0.191,1,0,0.18628042882138462,S3-27_percent
4,7,Apolo Anton Ohno,0.175,3,0,0.18628016458869773,S3-27_percent
4,7,Ian Ziering,0.175,3,0,0.15390057104202665,S3-27_percent
4,7,John Ratzenberger,0.146,5,1,0.13212920943889092,S3-27_percent
4,7,Billy Ray Cyrus,0.123,6,0,0.15512920943889089,S3-27_percent
4,8,Apolo Anton Ohno,0.231,1,0,0.22405662492022638,S3-27_percent
4,8,Joey Fatone,0.219,2,0,0.22405677591397383,S3-27_percent
4,8,Laila Ali,0.211,3,0,0.22405654902096672,S3-27_percent
4,8,Ian Ziering,0.187,4,0,0.16774082377894575,S3-27_percent
4,8,Billy Ray Cyrus,0.151,5,1,0.16008922636588735,S3-27_percent
4,9,Joey Fatone,0.253,1,0,0.2736818347898701,S3-27_percent
4,9,Laila Ali,0.253,1,0,0.2736812187325414,S3-27_percent
4,9,Apolo Anton Ohno,0.249,3,0,0.2736814510517576,S3-27_percent
4,9,Ian Ziering,0.245,4,1,0.17895549542583092,S3-27_percent
4,10,Apolo Anton Ohno,0.34,1,0,0.33333336291212495,S3-27_percent
4,10,Joey Fatone,0.332,2,0,0.3333335320912833,S3-27_percent
4,10,Laila Ali,0.328,3,0,0.33333310499659186,S3-27_percent
5,1,Sabrina Bryan,0.101,1,0,0.08436809022921644,S3-27_percent
5,1,Helio Castroneves,0.097,2,0,0.08622175474353519,S3-27_percent
5,1,Jane Seymour,0.093,3,0,0.085121913478911,S3-27_percent
5,1,Mel B,0.093,3,0,0.08622166650048915,S3-27_percent
5,1,Albert Reed,0.082,5,0,0.07252356278189546,S3-27_percent
5,1,Cameron Mathison,0.082,5,0,0.08518403868227149,S3-27_percent
5,1,Jennie Garth,0.082,5,0,0.08537193407245801,S3-27_percent
5,1,Marie Osmond,0.082,5,0,0.0862219392129705,S3-27_percent
5,1,Mark Cuban,0.082,5,0,0.08404992306813,S3-27_percent
5,1,Wayne Newton,0.074,10,0,0.08790588496863533,S3-27_percent
5,1,Floyd Mayweather Jr. ,0.07,11,0,0.08322178752786842,S3-27_percent
5,1,Josie Maran,0.062,12,1,0.073587504733619,S3-27_percent
5,2,Helio Castroneves,0.113,1,0,0.09414418161789036,S3-27_percent
5,2,Sabrina Bryan,0.109,2,0,0.09120379631731036,S3-27_percent
5,2,Marie Osmond,0.101,3,0,0.09414432067434302,S3-27_percent
5,2,Mel B,0.097,4,0,0.09414408600379953,S3-27_percent
5,2,Albert Reed,0.088,5,1,0.07179537968794202,S3-27_percent
5,2,Cameron Mathison,0.088,5,0,0.09250103912434977,S3-27_percent
5,2,Floyd Mayweather Jr. ,0.088,5,0,0.08937351560646091,S3-27_percent
5,2,Jane Seymour,0.088,5,0,0.09240246171389689,S3-27_percent
5,2,Jennie Garth,0.088,5,0,0.09279911586963233,S3-27_percent
5,2,Mark Cuban,0.076,10,0,0.09069672369643283,S3-27_percent
5,2,Wayne Newton,0.063,11,0,0.096795379687942,S3-27_percent
5,3,Jane Seymour,0.113,1,0,0.10047247342062839,S3-27_percent
5,3,Mel B,0.113,1,0,0.10378972789301362,S3-27_percent
5,3,Sabrina Bryan,0.113,1,0,0.09817615823707172,S3-27_percent
5,3,Jennie Garth,0.109,4,0,0.10123000037650098,S3-27_percent
5,3,Marie Osmond,0.109,4,0,0.10378984464390337,S3-27_percent
5,3,Helio Castroneves,0.1,6,0,0.10378981898480195,S3-27_percent
5,3,Cameron Mathison,0.096,7,0,0.10066085507629217,S3-27_percent
5,3,Floyd Mayweather Jr. ,0.088,8,0,0.09464826081483729,S3-27_percent
5,3,Mark Cuban,0.084,9,0,0.09720147290270056,S3-27_percent
5,3,Wayne Newton,0.075,10,1,0.09624138765024999,S3-27_percent
5,4,Sabrina Bryan,0.128,1,0,0.10669769489802965,S3-27_percent
5,4,Cameron Mathison,0.115,2,0,0.11161952964276602,S3-27_percent
5,4,Helio Castroneves,0.115,2,0,0.11776485061608609,S3-27_percent
5,4,Jennie Garth,0.115,2,0,0.11274172038864766,S3-27_percent
5,4,Jane Seymour,0.111,5,0,0.11124771804653882,S3-27_percent
5,4,Marie Osmond,0.111,5,0,0.11776474872980193,S3-27_percent
5,4,Mel B,0.111,5,0,0.11776478619736923,S3-27_percent
5,4,Floyd Mayweather Jr. ,0.098,8,1,0.09964239115805346,S3-27_percent
5,4,Mark Cuban,0.094,9,0,0.10475656032270719,S3-27_percent
5,5,Mel B,0.146,1,0,0.13510085942231867,S3-27_percent
5,5,Sabrina Bryan,0.141,2,0,0.11364568304228823,S3-27_percent
5,5,Cameron Mathison,0.131,3,0,0.12325952357369832,S3-27_percent
5,5,Jane Seymour,0.131,3,0,0.12253744913374838,S3-27_percent
5,5,Jennie Garth,0.126,5,0,0.12543490756107947,S3-27_percent
5,5,Helio Castroneves,0.116,6,0,0.13510080741671954,S3-27_percent
5,5,Marie Osmond,0.106,7,0,0.13510060610213584,S3-27_percent
5,5,Mark Cuban,0.106,7,1,0.10982016374801155,S3-27_percent
5,6,Mel B,0.167,1,0,0.1577320765729477,S3-27_percent
5,6,Helio Castroneves,0.156,2,0,0.15773197344375284,S3-27_percent
5,6,Jennie Garth,0.15,3,0,0.13971156770946241,S3-27_percent
5,6,Cameron Mathison,0.139,4,0,0.13560831159167025,S3-27_percent
5,6,Sabrina Bryan,0.139,4,1,0.11724216443805015,S3-27_percent
5,6,Marie Osmond,0.128,6,0,0.15773174180606653,S3-27_percent
5,6,Jane Seymour,0.122,7,0,0.13424216443805015,S3-27_percent
5,7,Mel B,0.173,1,0,0.18664029729708936,S3-27_percent
5,7,Jennie Garth,0.17,2,0,0.154199421952495,S3-27_percent
5,7,Helio Castroneves,0.167,3,0,0.18664021816213272,S3-27_percent
5,7,Marie Osmond,0.167,3,0,0.1866400287320673,S3-27_percent
5,7,Cameron Mathison,0.163,5,0,0.14667785849685488,S3-27_percent
5,7,Jane Seymour,0.16,6,1,0.1392021753593607,S3-27_percent
5,8,Helio Castroneves,0.217,1,0,0.2252512337623564,S3-27_percent
5,8,Mel B,0.213,2,0,0.22525129312567543,S3-27_percent
5,8,Cameron Mathison,0.194,3,1,0.15540300525384262,S3-27_percent
5,8,Jennie Garth,0.19,4,0,0.16884330305099385,S3-27_percent
5,8,Marie Osmond,0.186,5,0,0.2252511648071318,S3-27_percent
5,9,Helio Castroneves,0.256,1,0,0.27369680345631126,S3-27_percent
5,9,Mel B,0.256,1,0,0.27369681979330807,S3-27_percent
5,9,Jennie Garth,0.248,3,1,0.17890946272167899,S3-27_percent
5,9,Marie Osmond,0.239,4,0,0.2736969140287016,S3-27_percent
5,10,Mel B,0.357,1,0,0.33333321310311254,S3-27_percent
5,10,Helio Castroneves,0.353,2,0,0.3333332926483243,S3-27_percent
5,10,Marie Osmond,0.29,3,0,0.33333349424856323,S3-27_percent
6,1,Kristi Yamaguchi,0.111,1,0,0.08617518383469025,S3-27_percent
6,1,Mario,0.099,2,0,0.08516379030310806,S3-27_percent
6,1,Priscilla Presley,0.099,2,0,0.08406455267010923,S3-27_percent
6,1,Jason Taylor,0.091,4,0,0.08617630055151129,S3-27_percent
6,1,Marlee Matlin,0.091,4,0,0.08457718702072758,S3-27_percent
6,1,Cristian de la Fuente,0.086,6,0,0.08617585589778382,S3-27_percent
6,1,Shannon Elizabeth,0.086,6,0,0.08492022025616065,S3-27_percent
6,1,Marissa Jaret Winokur,0.074,8,0,0.08534602737067679,S3-27_percent
6,1,Steve Guttenberg,0.074,8,0,0.08191984311115504,S3-27_percent
6,1,Penn Jillette,0.066,10,0,0.07611234853956414,S3-27_percent
6,1,Adam Carolla,0.062,11,0,0.0832560906787322,S3-27_percent
6,1,Monica Seles,0.062,11,0,0.07611259976578105,S3-27_percent
6,2,Jason Taylor,0.105,1,0,0.08789733596816814,S3-27_percent
6,2,Kristi Yamaguchi,0.105,1,0,0.08789686446420121,S3-27_percent
6,2,Mario,0.101,3,0,0.08629432626227798,S3-27_percent
6,2,Marlee Matlin,0.093,4,0,0.08536235186868849,S3-27_percent
6,2,Shannon Elizabeth,0.093,4,0,0.085908274740859,S3-27_percent
6,2,Marissa Jaret Winokur,0.082,6,0,0.08658473312221904,S3-27_percent
6,2,Priscilla Presley,0.082,6,0,0.08454496998873752,S3-27_percent
6,2,Cristian de la Fuente,0.078,8,0,0.08789726611564593,S3-27_percent
6,2,Adam Carolla,0.074,9,0,0.08325458468537407,S3-27_percent
6,2,Penn Jillette,0.066,10,1,0.0716261279514748,S3-27_percent
6,2,Steve Guttenberg,0.062,11,0,0.08110860164975643,S3-27_percent
6,2,Monica Seles,0.058,12,1,0.07162456318259747,S3-27_percent
6,3,Kristi Yamaguchi,0.118,1,0,0.10434130947572508,S3-27_percent
6,3,Priscilla Presley,0.114,2,0,0.09780389646965686,S3-27_percent
6,3,Cristian de la Fuente,0.11,3,0,0.10434133799190966,S3-27_percent
6,3,Shannon Elizabeth,0.105,4,0,0.10047481861111895,S3-27_percent
6,3,Jason Taylor,0.101,5,0,0.10434182860486305,S3-27_percent
6,3,Adam Carolla,0.092,6,0,0.09526362236797921,S3-27_percent
6,3,Mario,0.092,6,0,0.10122800571865902,S3-27_percent
6,3,Marlee Matlin,0.092,6,0,0.09940726280823113,S3-27_percent
6,3,Steve Guttenberg,0.092,6,1,0.0910032735882798,S3-27_percent
6,3,Marissa Jaret Winokur,0.083,10,0,0.1017946443635773,S3-27_percent
6,4,Jason Taylor,0.129,1,0,0.11773012096194581,S3-27_percent
6,4,Kristi Yamaguchi,0.129,1,0,0.11772899578978759,S3-27_percent
6,4,Shannon Elizabeth,0.124,3,0,0.11009814233853576,S3-27_percent
6,4,Cristian de la Fuente,0.116,4,0,0.1177292055468016,S3-27_percent
6,4,Mario,0.107,5,0,0.11159098881028993,S3-27_percent
6,4,Marissa Jaret Winokur,0.107,5,0,0.11271194907149976,S3-27_percent
6,4,Marlee Matlin,0.107,5,0,0.10797437467706957,S3-27_percent
6,4,Priscilla Presley,0.098,8,0,0.10477129610008125,S3-27_percent
6,4,Adam Carolla,0.084,9,1,0.09966492670398873,S3-27_percent
6,5,Kristi Yamaguchi,0.148,1,0,0.1350447743066992,S3-27_percent
6,5,Jason Taylor,0.138,2,0,0.13504613442439273,S3-27_percent
6,5,Mario,0.138,2,0,0.1232046189950759,S3-27_percent
6,5,Marissa Jaret Winokur,0.122,4,0,0.12537965245621463,S3-27_percent
6,5,Cristian de la Fuente,0.117,5,0,0.13504548114036685,S3-27_percent
6,5,Shannon Elizabeth,0.117,5,0,0.12029818994912511,S3-27_percent
6,5,Marlee Matlin,0.112,7,0,0.1161444302100592,S3-27_percent
6,5,Priscilla Presley,0.107,8,1,0.10983671851806634,S3-27_percent
6,6,Kristi Yamaguchi,0.167,1,0,0.15762658530872445,S3-27_percent
6,6,Mario,0.156,2,0,0.13549503066977467,S3-27_percent
6,6,Cristian de la Fuente,0.15,3,0,0.15762692682099855,S3-27_percent
6,6,Marissa Jaret Winokur,0.144,4,0,0.13960034335249605,S3-27_percent
6,6,Jason Taylor,0.133,5,0,0.157627572259477,S3-27_percent
6,6,Shannon Elizabeth,0.133,5,0,0.1299820695431016,S3-27_percent
6,6,Marlee Matlin,0.117,7,1,0.12204147204542785,S3-27_percent
6,7,Jason Taylor,0.178,1,0,0.1871060718659182,S3-27_percent
6,7,Kristi Yamaguchi,0.175,2,0,0.18710418769417883,S3-27_percent
6,7,Marissa Jaret Winokur,0.168,3,0,0.1546458176864395,S3-27_percent
6,7,Mario,0.165,4,0,0.1471173616567555,S3-27_percent
6,7,Shannon Elizabeth,0.165,4,1,0.13692129931499863,S3-27_percent
6,7,Cristian de la Fuente,0.149,6,0,0.18710526178170933,S3-27_percent
6,8,Cristian de la Fuente,0.213,1,0,0.22525696850736943,S3-27_percent
6,8,Kristi Yamaguchi,0.206,2,0,0.22525631089816434,S3-27_percent
6,8,Mario,0.199,3,1,0.15539201601904104,S3-27_percent
6,8,Jason Taylor,0.195,4,0,0.2252575248307581,S3-27_percent
6,8,Marissa Jaret Winokur,0.187,5,0,0.1688371797446671,S3-27_percent
6,9,Kristi Yamaguchi,0.259,1,0,0.27369779003212047,S3-27_percent
6,9,Cristian de la Fuente,0.255,2,0,0.2736984565553622,S3-27_percent
6,9,Jason Taylor,0.25,3,0,0.2736996819715191,S3-27_percent
6,9,Marissa Jaret Winokur,0.236,4,1,0.17890407144099815,S3-27_percent
6,10,Kristi Yamaguchi,0.355,1,0,0.3333323065770731,S3-27_percent
6,10,Jason Taylor,0.337,2,0,0.3333342258262107,S3-27_percent
6,10,Cristian de la Fuente,0.308,3,0,0.33333346759671617,S3-27_percent
7,1,Brooke Burke,0.097,1,0,0.08249458490097228,S3-27_percent
7,1,Toni Braxton,0.089,2,0,0.08029353196889058,S3-27_percent
